8	1	13	5	0.31944	0.444	0.444	0.333	0.556	0.056	0.222	0.333	0.167
8	1	8	7	0.18333	0.200	0.200	0.067	0.400	0.000	0.200	0.200	0.200
8	1	12	5	0.25000	0.412	0.294	0.294	0.353	0.176	0.118	0.118	0.235
8	1	10	4	0.23214	0.286	0.286	0.357	0.357	0.071	0.214	0.214	0.071
8	1	11	5	0.18750	0.375	0.188	0.312	0.312	0.062	0.062	0.188	0.000
8	1	13	5	0.26389	0.500	0.389	0.167	0.389	0.167	0.222	0.222	0.056
8	1	13	8	0.23810	0.143	0.429	0.429	0.333	0.048	0.143	0.238	0.143
8	1	10	5	0.28333	0.400	0.333	0.400	0.400	0.067	0.400	0.133	0.133
8	1	15	4	0.25000	0.368	0.105	0.316	0.684	0.211	0.158	0.105	0.053
8	1	10	4	0.21429	0.214	0.286	0.143	0.571	0.071	0.143	0.071	0.214
8	1	8	5	0.19231	0.462	0.385	0.154	0.231	0.000	0.077	0.154	0.077
8	1	10	4	0.27679	0.429	0.571	0.357	0.500	0.000	0.071	0.286	0.000
8	1	8	4	0.18750	0.250	0.333	0.083	0.250	0.083	0.333	0.083	0.083
8	1	14	4	0.20139	0.333	0.333	0.333	0.222	0.000	0.278	0.111	0.000
8	1	16	4	0.28125	0.450	0.350	0.550	0.600	0.000	0.150	0.100	0.050
8	1	14	4	0.25000	0.333	0.222	0.389	0.611	0.111	0.167	0.167	0.000
8	1	8	4	0.22917	0.333	0.417	0.167	0.417	0.167	0.000	0.167	0.167
8	1	8	4	0.16667	0.167	0.333	0.250	0.250	0.000	0.000	0.333	0.000
8	1	10	7	0.20588	0.294	0.235	0.235	0.118	0.059	0.353	0.235	0.118
8	1	9	5	0.21429	0.071	0.571	0.357	0.500	0.000	0.071	0.143	0.000
8	1	9	4	0.21154	0.231	0.769	0.154	0.308	0.000	0.000	0.154	0.077
8	1	8	6	0.16964	0.143	0.286	0.500	0.214	0.000	0.071	0.143	0.000
8	1	10	4	0.29464	0.286	0.571	0.286	0.643	0.071	0.143	0.214	0.143
8	1	12	5	0.27206	0.353	0.294	0.353	0.353	0.059	0.176	0.353	0.235
8	1	13	4	0.25000	0.235	0.529	0.353	0.412	0.118	0.176	0.118	0.059
8	1	10	7	0.24265	0.353	0.294	0.235	0.235	0.176	0.235	0.294	0.118
8	1	11	7	0.22222	0.222	0.500	0.389	0.333	0.000	0.056	0.278	0.000
8	1	12	4	0.24219	0.312	0.250	0.375	0.250	0.125	0.188	0.375	0.062
8	1	15	5	0.23750	0.100	0.600	0.300	0.300	0.050	0.200	0.200	0.150
8	1	11	5	0.22656	0.125	0.438	0.188	0.375	0.000	0.250	0.438	0.000
8	1	9	4	0.17308	0.077	0.385	0.154	0.308	0.000	0.231	0.231	0.000
8	1	10	5	0.20000	0.200	0.333	0.200	0.267	0.067	0.400	0.133	0.000
8	1	13	4	0.22059	0.176	0.294	0.353	0.353	0.000	0.000	0.529	0.059
8	1	10	5	0.20833	0.267	0.467	0.267	0.200	0.133	0.067	0.133	0.133
8	1	10	5	0.20833	0.267	0.400	0.333	0.267	0.000	0.133	0.200	0.067
8	1	14	6	0.24375	0.350	0.500	0.300	0.450	0.000	0.100	0.150	0.100
8	1	10	4	0.24107	0.214	0.357	0.286	0.500	0.143	0.214	0.071	0.143
8	1	11	5	0.25000	0.375	0.562	0.188	0.375	0.188	0.062	0.125	0.125
8	1	9	4	0.29808	0.308	0.692	0.385	0.308	0.077	0.077	0.154	0.385
8	1	10	6	0.25781	0.375	0.375	0.375	0.375	0.062	0.188	0.250	0.062
8	1	11	4	0.22500	0.133	0.467	0.200	0.267	0.000	0.200	0.400	0.133
8	1	10	5	0.18333	0.333	0.267	0.200	0.400	0.000	0.133	0.067	0.067
8	1	11	5	0.28125	0.375	0.500	0.375	0.688	0.000	0.125	0.125	0.062
8	1	16	4	0.21875	0.200	0.500	0.450	0.150	0.000	0.100	0.250	0.100
8	1	15	4	0.26316	0.316	0.474	0.421	0.316	0.000	0.158	0.263	0.158
8	1	12	6	0.27778	0.222	0.500	0.278	0.389	0.167	0.167	0.278	0.222
8	1	14	4	0.26389	0.278	0.222	0.444	0.444	0.167	0.167	0.278	0.111
8	1	9	5	0.22321	0.286	0.500	0.214	0.357	0.000	0.143	0.286	0.000
8	1	12	5	0.20588	0.353	0.235	0.294	0.471	0.000	0.118	0.059	0.118
8	1	13	6	0.22368	0.474	0.421	0.421	0.368	0.053	0.053	0.000	0.000
8	1	9	5	0.23214	0.357	0.357	0.286	0.500	0.000	0.071	0.286	0.000
8	1	21	8	0.22414	0.310	0.345	0.310	0.414	0.034	0.138	0.207	0.034
8	1	11	6	0.25735	0.353	0.294	0.294	0.176	0.118	0.176	0.529	0.118
