Index Coding (Basic Antidotes) Log File
2012/16/12 17:04:17

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
8	4	13	9	0.30682	0.182	0.455	0.136	0.455	0.500	0.182	0.318	0.227
8	4	11	7	0.29167	0.333	0.389	0.167	0.111	0.444	0.056	0.444	0.389
8	4	16	8	0.31250	0.083	0.583	0.167	0.292	0.333	0.167	0.500	0.375
8	4	12	8	0.32500	0.100	0.600	0.250	0.300	0.150	0.350	0.600	0.250
8	4	12	8	0.26250	0.250	0.250	0.150	0.100	0.350	0.300	0.300	0.400
8	4	12	8	0.38750	0.050	0.650	0.200	0.550	0.600	0.200	0.450	0.400
8	4	14	7	0.30952	0.190	0.333	0.048	0.333	0.333	0.286	0.476	0.476
8	4	12	7	0.26316	0.158	0.368	0.053	0.105	0.421	0.211	0.368	0.421
8	4	8	7	0.22500	0.133	0.333	0.000	0.267	0.533	0.133	0.133	0.267
8	4	13	17	0.32500	0.233	0.400	0.133	0.367	0.600	0.267	0.333	0.267
8	4	15	7	0.32386	0.227	0.545	0.182	0.318	0.227	0.227	0.500	0.364
8	4	10	8	0.29861	0.278	0.444	0.056	0.167	0.500	0.278	0.389	0.278
8	4	9	8	0.25735	0.059	0.294	0.118	0.235	0.412	0.118	0.353	0.471
8	4	13	9	0.35227	0.318	0.545	0.182	0.273	0.364	0.273	0.500	0.364
8	4	12	8	0.23750	0.050	0.400	0.000	0.200	0.350	0.100	0.350	0.450
8	4	17	9	0.31250	0.269	0.577	0.077	0.462	0.269	0.192	0.346	0.308
8	4	10	8	0.23611	0.167	0.444	0.056	0.333	0.278	0.111	0.389	0.111
8	4	14	8	0.28409	0.091	0.364	0.091	0.364	0.455	0.091	0.409	0.409
8	4	13	8	0.29762	0.286	0.429	0.048	0.143	0.429	0.238	0.381	0.429
8	4	20	8	0.34821	0.250	0.500	0.143	0.357	0.607	0.214	0.286	0.429
8	4	10	8	0.26389	0.056	0.444	0.111	0.444	0.389	0.167	0.333	0.167
8	4	16	8	0.30208	0.375	0.458	0.125	0.292	0.417	0.292	0.208	0.250
8	4	13	16	0.27155	0.207	0.276	0.034	0.379	0.241	0.310	0.448	0.276
8	4	10	7	0.24265	0.235	0.588	0.059	0.118	0.235	0.176	0.235	0.294
8	4	19	8	0.33333	0.222	0.519	0.148	0.296	0.519	0.296	0.333	0.333
8	4	11	8	0.36842	0.263	0.632	0.158	0.316	0.526	0.316	0.263	0.474
8	4	18	8	0.30769	0.192	0.500	0.154	0.385	0.538	0.192	0.231	0.269
8	4	20	8	0.32143	0.179	0.464	0.143	0.250	0.536	0.286	0.393	0.321
8	4	9	8	0.22059	0.235	0.118	0.059	0.294	0.412	0.059	0.235	0.353
8	4	19	7	0.33173	0.269	0.538	0.115	0.346	0.385	0.231	0.346	0.423
8	4	12	8	0.21875	0.150	0.350	0.050	0.150	0.350	0.050	0.300	0.350
8	4	17	8	0.35000	0.320	0.480	0.080	0.240	0.560	0.400	0.400	0.320
8	4	11	8	0.34211	0.474	0.368	0.105	0.368	0.421	0.316	0.263	0.421
8	4	9	8	0.22059	0.118	0.471	0.000	0.118	0.353	0.176	0.294	0.235
8	4	12	8	0.26875	0.100	0.350	0.050	0.150	0.400	0.200	0.400	0.500
8	4	11	7	0.31944	0.111	0.444	0.056	0.333	0.444	0.333	0.389	0.444
8	4	13	8	0.22024	0.143	0.333	0.048	0.286	0.333	0.095	0.190	0.333
8	4	12	8	0.25625	0.200	0.450	0.200	0.200	0.200	0.100	0.400	0.300
8	4	10	9	0.28289	0.263	0.421	0.105	0.211	0.368	0.158	0.421	0.316
8	4	10	8	0.23611	0.278	0.333	0.056	0.167	0.389	0.056	0.444	0.167
8	4	15	7	0.32386	0.182	0.455	0.227	0.273	0.409	0.227	0.409	0.409
8	4	15	8	0.28804	0.174	0.522	0.174	0.304	0.348	0.130	0.348	0.304
8	4	15	7	0.26705	0.227	0.318	0.045	0.364	0.273	0.273	0.273	0.364
8	4	15	15	0.25417	0.067	0.500	0.067	0.233	0.367	0.167	0.433	0.200
8	4	15	9	0.27083	0.167	0.458	0.083	0.250	0.417	0.208	0.375	0.208
8	4	13	10	0.30978	0.130	0.565	0.130	0.304	0.478	0.261	0.261	0.348
8	4	11	8	0.32895	0.211	0.474	0.105	0.368	0.632	0.158	0.263	0.421
8	4	10	7	0.22794	0.176	0.294	0.000	0.294	0.235	0.176	0.353	0.294
8	4	14	9	0.30978	0.174	0.261	0.130	0.478	0.435	0.261	0.304	0.435
8	4	12	8	0.25000	0.250	0.500	0.050	0.250	0.350	0.100	0.300	0.200
8	4	12	7	0.32237	0.105	0.474	0.105	0.316	0.579	0.158	0.368	0.474
8	4	15	8	0.24457	0.130	0.304	0.000	0.478	0.565	0.087	0.130	0.261
8	4	12	9	0.29167	0.143	0.429	0.143	0.286	0.476	0.143	0.286	0.429
8	4	12	16	0.32143	0.214	0.536	0.107	0.143	0.571	0.179	0.464	0.357
8	4	18	8	0.31250	0.269	0.577	0.038	0.192	0.462	0.269	0.385	0.308
8	4	11	7	0.27778	0.333	0.500	0.111	0.111	0.444	0.278	0.278	0.167
8	4	12	10	0.30682	0.136	0.227	0.182	0.273	0.545	0.182	0.455	0.455
8	4	12	7	0.24342	0.211	0.316	0.105	0.211	0.421	0.211	0.316	0.158
8	4	9	9	0.23611	0.111	0.222	0.056	0.167	0.389	0.111	0.500	0.333
8	4	14	8	0.28977	0.182	0.409	0.045	0.182	0.364	0.227	0.318	0.591
8	4	10	8	0.25694	0.056	0.389	0.167	0.278	0.333	0.278	0.389	0.167
8	4	8	9	0.27941	0.235	0.412	0.059	0.235	0.235	0.235	0.353	0.471
8	4	16	8	0.34375	0.333	0.333	0.167	0.208	0.542	0.375	0.458	0.333
8	4	14	8	0.31250	0.091	0.545	0.045	0.364	0.409	0.136	0.364	0.545
8	4	11	9	0.31875	0.200	0.450	0.150	0.250	0.500	0.300	0.250	0.450
8	4	14	10	0.34375	0.208	0.500	0.333	0.375	0.375	0.292	0.208	0.458
8	4	10	9	0.28289	0.158	0.579	0.000	0.211	0.368	0.211	0.368	0.368
8	4	11	7	0.27778	0.111	0.444	0.000	0.222	0.500	0.222	0.444	0.278
8	4	9	7	0.21094	0.062	0.312	0.000	0.188	0.375	0.062	0.312	0.375
8	4	10	8	0.27083	0.389	0.389	0.167	0.278	0.278	0.167	0.333	0.167
8	4	8	8	0.17969	0.188	0.188	0.000	0.375	0.250	0.125	0.188	0.125
8	4	9	7	0.25000	0.250	0.438	0.062	0.250	0.250	0.125	0.250	0.375
8	4	18	8	0.34135	0.192	0.538	0.192	0.385	0.500	0.269	0.462	0.192
8	4	14	8	0.26705	0.182	0.409	0.091	0.273	0.409	0.091	0.455	0.227
8	4	17	8	0.30000	0.280	0.560	0.040	0.400	0.320	0.240	0.360	0.200
8	4	15	8	0.32065	0.304	0.522	0.087	0.304	0.391	0.217	0.304	0.435
8	4	11	8	0.26316	0.105	0.421	0.053	0.211	0.316	0.316	0.316	0.368
8	4	8	8	0.27344	0.062	0.375	0.125	0.125	0.375	0.312	0.438	0.375
8	4	10	7	0.22059	0.118	0.412	0.118	0.353	0.176	0.118	0.294	0.176
8	4	11	8	0.21711	0.105	0.368	0.105	0.158	0.368	0.211	0.158	0.263
8	4	20	8	0.33036	0.250	0.464	0.071	0.286	0.357	0.179	0.464	0.571
8	4	14	7	0.29167	0.190	0.476	0.095	0.381	0.429	0.095	0.190	0.476
8	4	10	9	0.28947	0.263	0.421	0.053	0.263	0.368	0.316	0.263	0.368
8	4	10	8	0.26389	0.167	0.500	0.056	0.389	0.278	0.111	0.333	0.278
8	4	12	7	0.29605	0.211	0.368	0.105	0.421	0.316	0.158	0.263	0.526
