Index Coding (Basic Antidotes) Log File
2012/10/12 11:00:57

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
8	4	15	5	0.33125	[[ 0.3   0.15  0.4   0.6   0.2   0.4   0.15  0.45]]
8	4	9	6	0.25833	[[ 0.467  0.133  0.267  0.2    0.2    0.267  0.2    0.333]]
8	4	12	6	0.22917	[[ 0.444  0.     0.222  0.278  0.222  0.222  0.056  0.389]]
#try semicircular
8	4	10	8	0.27083	[[ 0.056  0.278  0.278  0.278  0.667  0.111  0.167  0.333]]
8	4	17	6	0.30978	[[ 0.217  0.478  0.348  0.217  0.696  0.217  0.174  0.13 ]]
8	4	32	5	0.31419	[[ 0.243  0.432  0.297  0.189  0.811  0.162  0.162  0.216]]
8	4	31	4	0.42500	[[ 0.429  0.429  0.429  0.286  0.857  0.429  0.229  0.314]]
8	4	12	28	0.34687	[[ 0.275  0.4    0.4    0.25   0.8    0.2    0.125  0.325]]
8	4	15	26	0.34451	[[ 0.293  0.366  0.195  0.293  0.854  0.22   0.244  0.293]]
8	4	15	4	0.39474	[[ 0.474  0.789  0.474  0.263  0.737  0.053  0.053  0.316]]
8	4	34	13	0.34043	[[ 0.149  0.426  0.34   0.17   0.936  0.255  0.149  0.298]]
8	4	12	10	0.30682	[[ 0.273  0.318  0.318  0.273  0.636  0.182  0.182  0.273]]
8	4	13	5	0.27778	[[ 0.167  0.333  0.444  0.222  0.389  0.111  0.167  0.389]]
8	4	9	11	0.30625	[[ 0.45  0.15  0.3   0.3   0.6   0.15  0.2   0.3 ]]
8	4	14	29	0.30814	[[ 0.186  0.349  0.302  0.186  0.837  0.186  0.14   0.279]]
8	4	30	15	0.34444	[[ 0.244  0.311  0.222  0.356  0.956  0.289  0.044  0.333]]
8	4	31	10	0.38110	[[ 0.341  0.561  0.244  0.268  0.878  0.22   0.22   0.317]]
8	4	11	5	0.30469	[[ 0.438  0.438  0.438  0.062  0.312  0.375  0.     0.375]]
8	4	12	8	0.39375	[[ 0.45  0.4   0.15  0.45  0.9   0.4   0.2   0.2 ]]
8	4	9	7	0.28906	[[ 0.312  0.5    0.188  0.375  0.375  0.188  0.062  0.312]]
8	4	12	4	0.25781	[[ 0.312  0.438  0.312  0.25   0.312  0.25   0.     0.188]]
8	4	17	6	0.36957	[[ 0.348  0.304  0.174  0.348  0.652  0.391  0.261  0.478]]
8	4	15	7	0.36932	[[ 0.409  0.409  0.364  0.273  0.636  0.364  0.136  0.364]]
